person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,aggressive_loan_flag,risk_inversion_score,person_gender_male,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes,income_bucket_Mid,income_bucket_High,income_bucket_Very High,predicted_status,actual_status
21.0,39750.0,0,12000.0,11.01,0.3,4.0,681,0,0.004843108504398827,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
23.0,53866.0,0,12000.0,11.01,0.22,4.0,647,0,0.0037379629629629633,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1
26.0,24183.0,5,7500.0,11.97,0.31,2.0,621,0,0.005965755627009646,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,1
29.0,17061.0,7,4475.0,16.89,0.26,9.0,694,0,0.0063185611510791365,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,1
21.0,8186.0,0,1600.0,14.61,0.2,3.0,495,0,0.005891129032258064,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,1
22.0,44682.0,0,5000.0,14.82,0.11,4.0,691,0,0.0023557803468208095,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
21.0,27740.0,0,2500.0,16.29,0.09,4.0,693,0,0.002112536023054755,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,1,1
23.0,58433.0,4,15000.0,11.23,0.26,4.0,653,0,0.0044645259938837925,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
24.0,44287.0,0,15250.0,15.95,0.34,2.0,696,1,0.007780487804878049,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
25.0,106668.0,1,25000.0,14.96,0.23,4.0,562,0,0.006111545293072825,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1,1
22.0,70529.0,1,20000.0,13.11,0.28,2.0,593,0,0.0061797979797979805,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
37.0,33014.0,15,8500.0,8.49,0.26,17.0,707,0,0.0031177966101694917,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,1
25.0,72647.0,1,24000.0,14.33,0.33,4.0,636,0,0.00742370486656201,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
27.0,37295.0,4,10000.0,12.68,0.27,9.0,710,0,0.004815189873417721,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,1,1
27.0,29033.0,7,7000.0,15.94,0.24,5.0,532,0,0.007177485928705441,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
22.0,63084.0,0,18000.0,11.01,0.29,4.0,641,0,0.004973364485981308,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,1,1
40.0,130346.0,17,6000.0,17.27,0.05,16.0,637,0,0.001353448275862069,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1
25.0,47944.0,0,2000.0,7.66,0.04,4.0,670,0,0.0004566318926974665,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,1,1
32.0,76813.0,8,16000.0,14.96,0.21,5.0,691,0,0.0045398843930635835,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
27.0,41019.0,4,15000.0,6.71,0.37,6.0,704,0,0.0035215602836879433,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
30.0,32111.0,10,9250.0,10.73,0.29,5.0,564,0,0.005507433628318584,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
27.0,37379.0,4,2400.0,15.99,0.06,9.0,566,0,0.0016920634920634921,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
26.0,37000.0,5,2000.0,11.99,0.05,2.0,639,0,0.00093671875,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1
24.0,44046.0,2,5000.0,14.59,0.11,2.0,661,0,0.002424320241691843,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
22.0,29127.0,1,2000.0,11.89,0.07,2.0,697,0,0.0011924068767908311,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,1,1
22.0,52737.0,1,14400.0,7.88,0.27,2.0,563,0,0.003772340425531915,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
27.0,65839.0,4,2000.0,15.57,0.03,7.0,664,0,0.000702406015037594,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
22.0,20297.0,0,5500.0,7.14,0.27,3.0,687,0,0.0028020348837209303,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1,1
21.0,20481.0,0,2200.0,16.49,0.11,2.0,644,0,0.0028122480620155037,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,1
22.0,22319.0,1,4000.0,11.49,0.18,4.0,674,0,0.003064,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,1
39.0,68083.0,17,4800.0,16.7,0.07,12.0,621,0,0.0018794212218649518,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
24.0,57444.0,1,15000.0,18.64,0.26,4.0,637,0,0.007596238244514107,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
29.0,87411.0,5,24000.0,7.66,0.27,6.0,604,0,0.003418512396694215,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
34.0,49006.0,9,15000.0,11.01,0.31,6.0,598,0,0.005697996661101837,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
25.0,29861.0,0,9600.0,11.71,0.32,3.0,598,0,0.006255759599332221,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
27.0,88287.0,1,16000.0,16.61,0.18,5.0,631,0,0.0047306962025316455,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1
23.0,79348.0,0,20000.0,10.37,0.25,2.0,703,0,0.0036825284090909087,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
24.0,22635.0,3,6250.0,6.54,0.28,4.0,602,0,0.0030368159203980104,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1,1
32.0,43052.0,11,12000.0,5.99,0.28,10.0,695,0,0.002409770114942529,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
23.0,42735.0,0,11958.0,9.02,0.28,4.0,647,0,0.0038975308641975314,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
37.0,71970.0,18,5000.0,14.84,0.07,14.0,588,0,0.0017636672325976235,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
36.0,37315.0,15,8000.0,11.11,0.21,13.0,651,0,0.0035783742331288344,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,1,1
23.0,53918.0,0,5000.0,16.77,0.09,2.0,569,0,0.002647894736842105,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
22.0,30830.0,4,8400.0,6.62,0.27,2.0,652,0,0.0027372128637059728,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
28.0,18539.0,3,7039.0,12.62,0.38,5.0,689,0,0.006950144927536231,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1
27.0,90717.0,2,23890.0,14.75,0.26,9.0,688,0,0.005566037735849056,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
41.0,57348.0,20,25000.0,12.47,0.44,15.0,556,0,0.009850628366247756,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
33.0,62912.0,12,15000.0,14.42,0.24,10.0,675,0,0.005119526627218935,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
31.0,88435.0,7,20000.0,15.05,0.23,5.0,684,0,0.0050532846715328475,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
22.0,35414.0,0,4000.0,14.96,0.11,4.0,674,0,0.0024379259259259263,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
22.0,22669.0,3,3600.0,6.91,0.16,3.0,509,0,0.0021678431372549023,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1,1
22.0,23925.0,0,6250.0,7.51,0.26,3.0,579,0,0.0033665517241379312,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1,1
24.0,15405.0,4,4000.0,13.8,0.26,3.0,691,0,0.005184971098265896,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1,1
25.0,72080.0,6,21380.0,16.78,0.3,3.0,660,0,0.00761573373676248,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
22.0,52222.0,1,13500.0,10.95,0.26,4.0,578,0,0.004917098445595855,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
26.0,15581.0,5,5000.0,6.92,0.32,4.0,540,0,0.004093160813308687,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,1
30.0,89462.0,8,29788.0,12.79,0.33,7.0,505,0,0.008341304347826086,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
27.0,76377.0,3,24250.0,15.31,0.32,6.0,681,1,0.007183577712609971,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
33.0,24161.0,6,3250.0,16.32,0.13,7.0,608,0,0.003483743842364532,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1
30.0,37188.0,9,6500.0,15.65,0.17,6.0,659,0,0.004031060606060607,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,1
31.0,39024.0,13,3000.0,15.62,0.08,9.0,585,0,0.0021324232081911263,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
35.0,97182.0,14,25000.0,13.83,0.26,10.0,665,0,0.0053990990990991,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1,1
41.0,24070.0,21,2950.0,16.49,0.12,12.0,639,0,0.0030918749999999996,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,1
25.0,94579.0,5,12000.0,14.09,0.13,3.0,651,0,0.002809355828220859,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
23.0,35775.0,0,1675.0,15.21,0.05,2.0,621,0,0.001222668810289389,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,1,1
32.0,92261.0,6,4857.0,13.12,0.05,10.0,572,0,0.0011448516579406632,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1
24.0,48259.0,1,15098.0,15.63,0.31,3.0,571,1,0.008470804195804196,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
22.0,18158.0,0,4000.0,12.3,0.22,3.0,624,0,0.0043296,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1,1
28.0,53746.0,5,14000.0,11.01,0.26,8.0,635,0,0.004500943396226415,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
23.0,33367.0,4,9000.0,7.51,0.27,4.0,604,0,0.0033515702479338847,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
35.0,70728.0,15,15000.0,13.7,0.21,9.0,710,0,0.004046413502109704,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
27.0,59313.0,4,17500.0,12.42,0.3,9.0,628,0,0.0059236883942766294,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
25.0,37639.0,4,10000.0,10.37,0.27,3.0,549,0,0.005090727272727273,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,1,1
25.0,85284.0,3,25000.0,15.21,0.29,3.0,653,0,0.006744495412844036,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
29.0,54777.0,9,6000.0,16.49,0.11,10.0,680,0,0.002663582966226138,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1
26.0,68258.0,2,16000.0,11.01,0.23,2.0,461,0,0.0054811688311688315,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1,1
24.0,95865.0,6,16000.0,12.67,0.17,2.0,544,0,0.003952110091743119,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
27.0,59850.0,7,14912.0,10.06,0.25,7.0,653,0,0.003845565749235474,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
29.0,89723.0,9,31120.0,11.3,0.35,7.0,587,0,0.006726190476190476,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
32.0,30586.0,14,9600.0,7.14,0.31,9.0,720,0,0.0030699029126213593,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,1,1
22.0,54957.0,0,16000.0,10.59,0.29,4.0,597,0,0.00513561872909699,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
24.0,31600.0,0,4000.0,16.49,0.13,3.0,650,0,0.0032929339477726573,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,1,1
43.0,111198.0,19,8400.0,14.84,0.08,14.0,661,0,0.0017933534743202416,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,1
23.0,93092.0,0,18000.0,10.65,0.19,4.0,540,0,0.003740295748613679,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
34.0,32082.0,9,10000.0,12.42,0.31,7.0,671,0,0.005729464285714286,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1,1
24.0,65678.0,4,20000.0,17.04,0.3,3.0,602,0,0.008477611940298507,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
22.0,23747.0,0,3000.0,11.01,0.13,2.0,570,0,0.0025066549912434325,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1
24.0,17140.0,1,2400.0,17.27,0.14,2.0,610,0,0.003957119476268413,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,1
30.0,48908.0,10,14049.0,12.72,0.29,8.0,623,0,0.005911538461538462,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
25.0,32160.0,1,12000.0,11.99,0.37,3.0,647,0,0.006846141975308642,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,1,1
30.0,65862.0,10,20000.0,14.84,0.3,9.0,619,0,0.0071806451612903225,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
22.0,89746.0,2,25000.0,14.38,0.28,3.0,702,0,0.005727453769559033,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1,1
32.0,78038.0,10,25000.0,13.44,0.32,5.0,643,0,0.006678260869565217,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1
28.0,22347.0,6,7600.0,8.49,0.34,9.0,655,0,0.004400304878048781,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,1,1
23.0,36926.0,1,4000.0,16.3,0.11,4.0,533,0,0.0033576779026217233,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
25.0,44253.0,4,13750.0,13.22,0.31,3.0,481,0,0.008502489626556017,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,1,1
22.0,18152.0,0,4000.0,10.99,0.22,3.0,585,0,0.004125938566552901,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1,1
24.0,65830.0,4,10000.0,14.11,0.15,4.0,662,0,0.003192307692307692,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
28.0,14638.0,3,2325.0,6.39,0.16,7.0,620,0,0.0016463768115942028,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1
23.0,67912.0,4,18250.0,16.69,0.27,4.0,640,0,0.007030109204368176,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
24.0,29650.0,4,10000.0,10.38,0.34,4.0,621,0,0.0056739549839228305,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
26.0,54295.0,3,3000.0,7.49,0.06,4.0,574,0,0.0007815652173913044,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
32.0,22514.0,10,3000.0,6.03,0.13,7.0,674,0,0.0011613333333333334,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1
35.0,43180.0,12,7134.0,15.48,0.17,13.0,667,0,0.003939520958083833,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
22.0,52686.0,2,13500.0,10.95,0.26,3.0,592,0,0.004801011804384485,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
25.0,38131.0,3,3000.0,11.01,0.08,4.0,667,0,0.001318562874251497,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,1
35.0,148392.0,11,25000.0,17.19,0.17,8.0,646,0,0.004516692426584235,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1,1
23.0,23561.0,1,13897.0,8.67,0.59,3.0,671,0,0.007612053571428571,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,1
27.0,24043.0,6,5000.0,12.53,0.21,7.0,624,0,0.00421008,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,1
25.0,71389.0,4,7500.0,15.37,0.11,4.0,672,0,0.002512184249628529,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
23.0,36728.0,1,4750.0,14.46,0.13,4.0,715,0,0.002625418994413408,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,1
22.0,23989.0,1,3200.0,15.28,0.13,3.0,681,0,0.0029126099706744866,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1,1
22.0,51430.0,0,7500.0,17.04,0.15,2.0,678,0,0.0037643593519882173,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
28.0,117229.0,5,35000.0,14.69,0.3,6.0,609,0,0.007224590163934426,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1,1
25.0,75541.0,0,20000.0,10.53,0.26,3.0,696,0,0.003927977044476327,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
25.0,46572.0,0,20000.0,13.47,0.43,2.0,601,0,0.009621428571428572,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
29.0,80052.0,7,3150.0,15.62,0.04,8.0,694,0,0.0008989928057553957,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1,1
28.0,51217.0,4,12250.0,14.59,0.24,10.0,625,0,0.005593610223642172,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
25.0,83677.0,6,20000.0,15.12,0.24,5.0,670,0,0.005408047690014903,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
24.0,67010.0,2,17500.0,17.19,0.26,3.0,652,0,0.006844410413476264,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
31.0,72906.0,6,18995.0,8.96,0.26,8.0,607,0,0.003831578947368421,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
45.0,59340.0,26,18000.0,13.85,0.3,15.0,568,0,0.007302284710017573,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
21.0,68132.0,3,15000.0,16.0,0.22,2.0,687,0,0.005116279069767442,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
23.0,80347.0,3,9800.0,15.7,0.12,2.0,599,0,0.00314,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
22.0,45716.0,0,20000.0,16.69,0.44,3.0,447,1,0.016391964285714287,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
35.0,48888.0,10,16750.0,14.09,0.34,6.0,672,0,0.007118276374442794,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
27.0,41795.0,5,4000.0,15.22,0.1,7.0,656,0,0.002316590563165906,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
39.0,116570.0,14,14400.0,15.2,0.12,11.0,685,0,0.002658892128279883,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,1,1
22.0,26315.0,0,8000.0,16.77,0.3,4.0,667,0,0.007531437125748503,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
21.0,34627.0,0,9700.0,11.34,0.28,2.0,489,0,0.0064800000000000005,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,1,1
29.0,51372.0,6,5000.0,14.96,0.1,5.0,617,0,0.0024207119741100325,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
25.0,68700.0,5,3838.0,15.03,0.06,3.0,643,0,0.001400310559006211,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
24.0,73073.0,1,25000.0,11.11,0.34,3.0,628,0,0.0060054054054054055,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
35.0,44048.0,11,8967.0,17.78,0.2,6.0,654,0,0.005429007633587787,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
22.0,63872.0,0,7500.0,11.01,0.12,4.0,664,0,0.001986766917293233,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
22.0,14506.0,0,3800.0,8.88,0.26,4.0,672,0,0.003430609212481427,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,1,1
21.0,18995.0,0,3600.0,15.95,0.19,2.0,666,0,0.004543478260869565,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,1
23.0,57630.0,1,16500.0,10.62,0.29,3.0,615,0,0.004999675324675324,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
24.0,53603.0,0,18000.0,12.18,0.34,2.0,660,0,0.006265052950075643,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,1,1
23.0,45628.0,3,14000.0,14.42,0.31,3.0,505,0,0.008834387351778656,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,1,1
25.0,88900.0,3,6000.0,14.96,0.07,4.0,669,0,0.001562985074626866,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1
21.0,83662.0,1,15000.0,15.28,0.18,4.0,647,0,0.004244444444444445,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
22.0,60151.0,3,9600.0,11.01,0.16,2.0,580,0,0.003032013769363167,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1,1
35.0,55197.0,11,16000.0,10.0,0.29,10.0,655,0,0.004420731707317073,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
25.0,61286.0,0,7000.0,15.57,0.11,3.0,642,0,0.0026636080870917575,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
33.0,64321.0,10,20000.0,13.04,0.31,9.0,656,0,0.006152815829528158,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
27.0,23774.0,7,6000.0,16.49,0.25,8.0,694,0,0.005931654676258992,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,1
26.0,34726.0,0,14500.0,12.53,0.42,3.0,598,0,0.008785642737896494,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
24.0,12272.0,3,2100.0,12.21,0.17,3.0,599,0,0.0034595000000000003,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,1
30.0,39511.0,9,11500.0,15.23,0.29,6.0,722,0,0.006108852005532503,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,1,1
26.0,66668.0,1,16835.0,11.01,0.25,5.0,628,0,0.004375993640699523,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,1,1
28.0,39702.0,4,10234.0,7.36,0.26,8.0,615,0,0.003106493506493507,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
36.0,32698.0,10,7566.0,13.68,0.23,11.0,546,0,0.0057521023765996345,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
43.0,119538.0,20,7750.0,15.31,0.06,14.0,615,0,0.0014912337662337661,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1,1
31.0,59596.0,6,8457.0,14.18,0.14,9.0,608,0,0.003259770114942529,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
26.0,21361.0,4,10625.0,11.01,0.5,3.0,669,0,0.00821641791044776,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,1
24.0,16825.0,4,4000.0,15.65,0.24,3.0,529,0,0.007086792452830188,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1,1
24.0,77044.0,0,14000.0,13.85,0.18,3.0,655,0,0.0038003048780487804,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1,1
22.0,39716.0,0,4500.0,9.63,0.11,2.0,536,0,0.0019726256983240227,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,1,1
23.0,47887.0,0,8000.0,16.49,0.17,3.0,620,0,0.004514170692431562,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
27.0,35512.0,4,5000.0,15.83,0.14,5.0,505,0,0.004379841897233202,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,1,1
26.0,83796.0,3,6200.0,15.99,0.07,2.0,631,0,0.0017710443037974686,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1
23.0,65758.0,0,15000.0,15.27,0.23,2.0,635,0,0.005522169811320755,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,1,1
24.0,40645.0,3,6000.0,14.16,0.15,4.0,682,0,0.0031098096632503664,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
24.0,46467.0,5,12000.0,13.23,0.26,3.0,659,0,0.005211818181818182,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,1,1
25.0,50534.0,3,10000.0,12.7,0.2,5.0,651,0,0.003895705521472393,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
31.0,46769.0,6,14400.0,8.94,0.31,7.0,563,0,0.0049138297872340425,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,1
27.0,55573.0,2,18000.0,13.16,0.32,7.0,650,0,0.006468817204301075,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,1
28.0,42855.0,5,7950.0,15.62,0.19,10.0,694,0,0.004270215827338129,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1,1
26.0,83371.0,4,6200.0,15.99,0.07,3.0,657,0,0.0017010638297872344,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,1
29.0,51865.0,6,14819.0,11.24,0.29,6.0,651,0,0.004999386503067484,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,1,1
21.0,100880.0,2,10000.0,15.28,0.1,4.0,648,0,0.002354391371340524,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1
27.0,72976.0,6,5000.0,15.21,0.07,9.0,599,0,0.0017745000000000003,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,1
